Beneficiary_ID,Name,Gender,Age,State,District,Category,Income_Level,Scheme_Availed,Benefit_Amount,Year
BEN06033,Peter Dada,Female,67,Delhi,Tenali,General,467711,SCH074,47352,2015
BEN06034,Ojasvi Loke,Female,34,Maharashtra,Solapur,ST,382143,SCH064,25747,2015
BEN06035,Yug Bhatt,Female,69,Andhra Pradesh,Bidhannagar,General,52542,SCH697,13294,2025
BEN06036,Aishani Kothari,Female,46,Delhi,Gandhidham,SC,89834,SCH703,32261,2021
BEN06037,Faraj Khurana,Male,69,Maharashtra,Tezpur,ST,473710,SCH005,18568,2023
BEN06038,Widisha Kothari,Male,24,Maharashtra,Ratlam,OBC,221868,SCH659,14956,2015
BEN06039,Reva Balakrishnan,Female,70,Andhra Pradesh,Haridwar,SC,141296,SCH107,41521,2021
BEN06040,Gautam Bhatti,Male,29,Andhra Pradesh,Karaikudi,ST,385812,SCH317,27782,2018
BEN06041,Meera Joshi,Female,32,Delhi,Mira-Bhayandar,OBC,269951,SCH825,47063,2021
BEN06042,Harish Pau,Female,23,Maharashtra,Khandwa,ST,80519,SCH510,38701,2024
BEN06043,Ubika Narayan,Female,24,Bihar,Navi Mumbai,SC,272651,SCH851,27869,2025
BEN06044,Charita Chopra,Male,42,Karnataka,Panchkula,OBC,205602,SCH786,12447,2024
BEN06045,Girindra Chander,Female,40,West Bengal,Hapur,ST,150132,SCH393,20978,2019
BEN06046,Chandani Viswanathan,Male,59,Maharashtra,Uluberia,SC,276171,SCH604,47844,2015
BEN06047,Nisha Gera,Male,36,West Bengal,Aurangabad,SC,73002,SCH919,39581,2024
BEN06048,Inaya Patla,Male,37,Andhra Pradesh,Kavali,OBC,409626,SCH093,23091,2022
BEN06049,Vivaan Chandra,Male,78,Uttar Pradesh,Nagercoil,OBC,275651,SCH981,9871,2020
BEN06050,Girish Chhabra,Male,57,Tamil Nadu,Barasat,General,407078,SCH338,13567,2019
BEN06051,Pushti Pradhan,Male,69,Karnataka,Bardhaman,SC,123852,SCH026,40010,2021
BEN06052,Triveni Baral,Male,40,Karnataka,Anantapur,OBC,214312,SCH612,34659,2023
BEN06053,Jatin Mistry,Female,39,Rajasthan,Bhavnagar,General,189890,SCH709,30052,2022
BEN06054,Chandani Gera,Female,42,Delhi,Rajpur Sonarpur,SC,340374,SCH121,9589,2019
BEN06055,Libni Comar,Female,59,Rajasthan,Aligarh,OBC,424017,SCH838,12701,2019
BEN06056,Mahika Oommen,Female,66,Andhra Pradesh,Chapra,OBC,418079,SCH312,2388,2024
BEN06057,Nimrat Bath,Female,24,Uttar Pradesh,Bareilly,General,242581,SCH629,42498,2021
BEN06058,Pavani Khalsa,Female,54,Karnataka,Jalna,OBC,72275,SCH826,17581,2018
BEN06059,Liam Jha,Male,73,Andhra Pradesh,Patiala,ST,302730,SCH992,28893,2023
BEN06060,Madhavi Manda,Female,62,Andhra Pradesh,Bhiwandi,General,256043,SCH778,37555,2020
BEN06061,Pranit Raval,Female,56,Delhi,Jehanabad,OBC,225628,SCH156,43628,2025
BEN06062,Liam Golla,Female,78,Delhi,North Dumdum,ST,397187,SCH564,36472,2016
BEN06063,Turvi Srinivas,Male,69,Uttar Pradesh,Bidar,SC,53305,SCH811,2064,2019
BEN06064,Janaki Kunda,Male,50,Rajasthan,Hospet,ST,112257,SCH546,23365,2024
BEN06065,Nakul Lalla,Female,67,Delhi,Hajipur,OBC,144545,SCH740,16000,2020
BEN06066,Naksh Gole,Female,38,Andhra Pradesh,Nellore,General,176035,SCH919,21591,2023
BEN06067,Darpan Varughese,Male,66,Delhi,Jamnagar,SC,193438,SCH227,10615,2018
BEN06068,Garima Kashyap,Male,41,Andhra Pradesh,Hapur,SC,461534,SCH696,48353,2023
BEN06069,Anamika More,Female,18,Tamil Nadu,Tirunelveli,ST,62226,SCH198,10180,2021
BEN06070,Yoshita Ranganathan,Male,67,Bihar,Kharagpur,OBC,462210,SCH539,24013,2024
BEN06071,Yashica Sinha,Male,40,Maharashtra,Pondicherry,General,328309,SCH528,4508,2020
BEN06072,Kritika Saxena,Male,45,Andhra Pradesh,Chinsurah,ST,256493,SCH820,5881,2019
BEN06073,Ekani Nagarajan,Female,55,Karnataka,Bikaner,ST,486124,SCH868,36054,2024
BEN06074,Yauvani Loyal,Male,48,Uttar Pradesh,Kharagpur,SC,152571,SCH099,32707,2017
BEN06075,Orinder Kanda,Male,60,Karnataka,Nellore,OBC,66048,SCH563,28262,2022
BEN06076,Gautami Rau,Female,30,West Bengal,Chennai,SC,374754,SCH251,48929,2023
BEN06077,Amruta Taneja,Male,56,Tamil Nadu,Navi Mumbai,SC,74852,SCH203,46187,2017
BEN06078,Harita Mukhopadhyay,Female,19,Delhi,Sirsa,General,340661,SCH177,43114,2022
BEN06079,Aarnav Chakrabarti,Male,65,Maharashtra,Solapur,ST,311874,SCH759,23987,2022
BEN06080,Nisha Kar,Female,49,Karnataka,Muzaffarpur,General,55937,SCH351,19554,2023
BEN06081,Ridhi Sarin,Male,30,Karnataka,Haridwar,ST,164269,SCH679,44127,2020
BEN06082,Qasim Chauhan,Male,52,Bihar,Chapra,General,163936,SCH878,30744,2017
BEN06083,Aradhana Peri,Female,31,Andhra Pradesh,Dindigul,SC,457330,SCH696,1115,2018
BEN06084,Vrinda Cherian,Male,19,West Bengal,Bareilly,General,60994,SCH775,11478,2022
BEN06085,Balendra Suri,Male,23,Rajasthan,Motihari,ST,317221,SCH393,12163,2020
BEN06086,Vamakshi Karnik,Female,78,Bihar,Muzaffarpur,SC,319542,SCH134,4478,2018
BEN06087,Simon Dube,Male,22,Maharashtra,Sambalpur,SC,165050,SCH683,35211,2024
BEN06088,Umang Dutta,Female,60,Delhi,Berhampore,General,197814,SCH270,27980,2019
BEN06089,Samesh Dara,Male,63,Tamil Nadu,Aligarh,OBC,214091,SCH201,3581,2023
BEN06090,Reyansh Kaul,Male,51,Uttar Pradesh,Ambala,General,471042,SCH045,27775,2022
BEN06091,Faris Lala,Female,66,West Bengal,Medininagar,ST,280852,SCH980,3112,2021
BEN06092,Aarav Savant,Female,77,Tamil Nadu,Ambarnath,SC,397920,SCH317,44328,2023
BEN06093,Charan Kant,Female,78,Andhra Pradesh,Naihati,SC,299589,SCH372,38217,2020
BEN06094,Ekavir Das,Male,70,West Bengal,South Dumdum,ST,445691,SCH237,30510,2025
BEN06095,Osha Kala,Female,61,Bihar,Ranchi,OBC,252488,SCH743,38932,2025
BEN06096,Aachal Taneja,Female,80,Bihar,Secunderabad,General,418927,SCH699,27007,2015
BEN06097,Quincy Narayan,Male,54,Rajasthan,Patiala,General,302372,SCH520,34828,2018
BEN06098,Faris Patel,Male,61,West Bengal,Allahabad,SC,471681,SCH541,11254,2022
BEN06099,Yashica Wason,Female,78,Andhra Pradesh,Bahraich,OBC,461405,SCH113,12122,2022
BEN06100,Pranit Chacko,Female,26,Rajasthan,Varanasi,OBC,497534,SCH089,46954,2016
BEN06101,Ati Taneja,Female,53,Delhi,Guwahati,OBC,302716,SCH085,13541,2024
BEN06102,Leena Kale,Male,79,Bihar,Tirupati,OBC,103802,SCH044,44334,2025
BEN06103,Laksh Borde,Male,48,Delhi,Dehradun,SC,263141,SCH621,34760,2019
BEN06104,Urvi Varghese,Male,72,Andhra Pradesh,Bijapur,ST,298911,SCH247,6262,2017
BEN06105,Osha Mukhopadhyay,Female,19,Karnataka,Jalandhar,General,145329,SCH698,9972,2024
BEN06106,Aashi Comar,Male,24,Uttar Pradesh,Giridih,SC,155332,SCH750,33620,2015
BEN06107,Chavvi Babu,Female,24,Karnataka,Raiganj,General,54985,SCH227,32499,2016
BEN06108,Ojas Verma,Male,18,Karnataka,Amaravati,OBC,219149,SCH243,10294,2019
BEN06109,Charan Doctor,Male,19,Maharashtra,Ranchi,General,91803,SCH746,12886,2020
BEN06110,Urishilla Kant,Male,55,Andhra Pradesh,Ghaziabad,General,235179,SCH482,4302,2017
BEN06111,Tanvi Nayar,Female,57,Bihar,Haldia,OBC,150882,SCH333,30613,2016
BEN06112,Damyanti Walla,Male,24,Karnataka,Vadodara,General,156683,SCH366,42090,2018
BEN06113,Abha Goyal,Male,77,Rajasthan,Guntakal,ST,102131,SCH669,19376,2025
BEN06114,Zilmil Karan,Male,74,Tamil Nadu,Jodhpur,SC,201743,SCH199,10940,2025
BEN06115,Ayaan Sundaram,Female,63,Delhi,Gulbarga,General,193779,SCH619,5784,2020
BEN06116,Warda Gaba,Female,65,Maharashtra,Rajkot,ST,107372,SCH859,10771,2016
BEN06117,Omisha Mangat,Female,71,West Bengal,Rohtak,OBC,411616,SCH312,19250,2021
BEN06118,Harshil Hora,Male,39,Delhi,Jehanabad,ST,148094,SCH406,25861,2022
BEN06119,Ati Tiwari,Female,77,West Bengal,Mehsana,OBC,122050,SCH635,30003,2022
BEN06120,Hitesh Warrior,Male,45,Tamil Nadu,Bhilai,ST,212296,SCH155,37332,2023
BEN06121,Lipika Barman,Male,25,Maharashtra,Dehri,SC,317461,SCH912,32230,2019
BEN06122,Aayush Nagy,Male,65,Tamil Nadu,Berhampore,ST,365129,SCH510,49208,2016
BEN06123,Manbir Bava,Male,29,Andhra Pradesh,Bhopal,OBC,190020,SCH007,25604,2024
BEN06124,Samaksh Deshpande,Male,77,Karnataka,Faridabad,ST,67786,SCH038,35486,2022
BEN06125,Vansha Shan,Female,21,Maharashtra,Jalna,General,385520,SCH139,11646,2018
BEN06126,Finn Nanda,Male,35,Uttar Pradesh,Ujjain,SC,421274,SCH554,13906,2015
BEN06127,Vritti Krish,Female,63,Rajasthan,Ajmer,OBC,461756,SCH088,49756,2017
BEN06128,Kala Thaker,Male,80,Karnataka,Raebareli,ST,382357,SCH172,2219,2016
BEN06129,Vidhi Kar,Male,40,Uttar Pradesh,Vellore,SC,179100,SCH866,34854,2015
BEN06130,Ubika Om,Female,71,Delhi,Kavali,General,419845,SCH859,17488,2023
BEN06131,Shivani Aggarwal,Male,25,West Bengal,Berhampur,ST,50473,SCH035,19839,2018
BEN06132,Chakradev Jha,Male,65,Andhra Pradesh,Bongaigaon,SC,324495,SCH412,37851,2017
BEN06133,Chatresh Chadha,Female,25,West Bengal,Kirari Suleman Nagar,General,155368,SCH212,49348,2023
BEN06134,Ekavir Kar,Female,30,Uttar Pradesh,Rajkot,SC,370391,SCH531,11798,2024
BEN06135,Anthony Goyal,Female,46,Delhi,Tinsukia,ST,249376,SCH419,15636,2018
BEN06136,Gauri Chauhan,Female,76,West Bengal,Morena,General,88632,SCH577,41675,2025
BEN06137,Ekaraj Gokhale,Female,47,Rajasthan,Farrukhabad,SC,222468,SCH223,2464,2025
BEN06138,Vrishti Issac,Male,55,Andhra Pradesh,Junagadh,General,76021,SCH623,30618,2021
BEN06139,Faras Nayak,Female,26,Rajasthan,Ahmednagar,General,232824,SCH918,15964,2025
BEN06140,Lekha Raghavan,Female,68,Maharashtra,Giridih,OBC,364585,SCH919,17087,2021
BEN06141,Raagini Sarna,Female,25,West Bengal,Hubli–Dharwad,ST,161137,SCH044,37759,2016
BEN06142,Vivaan Buch,Female,29,Bihar,Khammam,ST,358597,SCH632,47632,2018
BEN06143,Libni Sanghvi,Male,19,Delhi,Eluru,SC,133944,SCH053,43973,2016
BEN06144,Rohan Venkatesh,Male,45,Delhi,Ongole,OBC,410452,SCH159,15653,2017
BEN06145,Krishna Ganesan,Male,70,Delhi,Alappuzha,ST,223572,SCH820,45275,2023
BEN06146,Madhav Pradhan,Male,62,Rajasthan,Miryalaguda,ST,103934,SCH271,16030,2018
BEN06147,Bishakha Sem,Male,39,Uttar Pradesh,Pallavaram,ST,68840,SCH760,41497,2024
BEN06148,Vasana Shukla,Male,47,Bihar,Thoothukudi,General,188474,SCH171,47487,2025
BEN06149,Raagini Patil,Female,70,Delhi,Bharatpur,SC,221544,SCH148,6698,2021
BEN06150,Devika Bhagat,Male,65,Andhra Pradesh,Vasai-Virar,General,172852,SCH996,3793,2019
BEN06151,Tarak Lad,Male,36,Karnataka,Ulhasnagar,General,108630,SCH703,591,2015
BEN06152,Garima Sanghvi,Male,32,West Bengal,Nizamabad,General,103780,SCH037,32374,2025
BEN06153,Devika Sheth,Male,20,Delhi,Burhanpur,General,249052,SCH946,33364,2021
BEN06154,Advika Maharaj,Female,40,West Bengal,Bahraich,OBC,114512,SCH651,43438,2015
BEN06155,Indira Natt,Female,75,West Bengal,Jaunpur,ST,284239,SCH417,37333,2023
BEN06156,Hitesh Mahal,Male,22,Maharashtra,Guntur,General,250671,SCH511,17376,2025
BEN06157,Qabil Bansal,Female,68,Maharashtra,Dhanbad,SC,163573,SCH695,3997,2021
BEN06158,Sarthak Sawhney,Female,45,Uttar Pradesh,Rewa,General,97781,SCH874,17823,2018
BEN06159,Hitesh Rege,Male,47,Karnataka,Dehri,OBC,479186,SCH459,26122,2020
BEN06160,Shaurya Chad,Female,54,Maharashtra,Patna,OBC,386368,SCH599,8725,2020
BEN06161,Chameli Dhingra,Male,34,Tamil Nadu,Madanapalle,ST,387755,SCH382,48896,2020
BEN06162,Meghana Barad,Female,32,Delhi,Morena,General,260387,SCH181,20546,2023
BEN06163,Jyoti Sem,Female,79,Andhra Pradesh,Ranchi,General,64713,SCH937,42385,2020
BEN06164,Rudra Bera,Male,43,Karnataka,Secunderabad,OBC,215524,SCH196,31387,2024
BEN06165,Samar Sur,Male,77,Andhra Pradesh,Ongole,SC,240667,SCH315,43126,2015
BEN06166,Faqid Brahmbhatt,Male,23,Maharashtra,Jaunpur,SC,290501,SCH738,2322,2019
BEN06167,Warjas Arora,Female,53,Tamil Nadu,Sambhal,ST,72929,SCH654,46864,2025
BEN06168,Harita Lala,Female,22,Rajasthan,Jehanabad,ST,430367,SCH502,22183,2023
BEN06169,Kabir Mitter,Female,43,Uttar Pradesh,Dharmavaram,SC,419667,SCH856,37323,2023
BEN06170,Aarav Chana,Female,41,Rajasthan,Mehsana,OBC,435497,SCH611,21548,2021
BEN06171,Jhalak Misra,Female,47,Karnataka,Morena,OBC,382283,SCH226,49320,2015
BEN06172,Ekbal Golla,Male,24,Tamil Nadu,Ongole,General,340142,SCH092,11041,2021
BEN06173,Kavya Agarwal,Male,37,West Bengal,Bhiwani,General,369850,SCH816,11041,2016
BEN06174,Rohan Ganesh,Male,68,West Bengal,Akola,SC,149769,SCH041,33683,2019
BEN06175,Ekantika Shankar,Female,60,Maharashtra,Ambala,General,256691,SCH271,46664,2015
BEN06176,Aryan Bobal,Male,53,Maharashtra,Nadiad,SC,397425,SCH435,27905,2017
BEN06177,Rishi Sinha,Female,68,Maharashtra,Muzaffarpur,General,311011,SCH697,11637,2020
BEN06178,Lopa Rama,Male,48,Delhi,Howrah,General,145200,SCH581,16456,2019
BEN06179,Ekapad Edwin,Female,35,Tamil Nadu,Guntakal,ST,468416,SCH081,1974,2025
BEN06180,Tanish Kumar,Male,59,Uttar Pradesh,Munger,OBC,278416,SCH486,29538,2021
BEN06181,Qarin Babu,Female,24,Delhi,Silchar,ST,437715,SCH984,35960,2020
BEN06182,Indali Sura,Male,73,Maharashtra,Mathura,ST,241754,SCH738,22302,2015
BEN06183,Laban Bera,Female,71,Tamil Nadu,Rewa,ST,412208,SCH378,44410,2025
BEN06184,Ryan Mane,Female,66,Bihar,Unnao,ST,375408,SCH750,43934,2025
BEN06185,Vedika Muni,Female,31,Rajasthan,Arrah,General,224686,SCH231,17173,2022
BEN06186,Chatresh Basak,Female,52,Maharashtra,Tadipatri,OBC,381291,SCH400,43252,2019
BEN06187,Yashasvi Taneja,Female,68,Tamil Nadu,Kolhapur,SC,177233,SCH696,9468,2020
BEN06188,Tejas Mahal,Female,41,Rajasthan,Eluru,ST,303665,SCH328,47547,2017
BEN06189,Janya Prasad,Female,24,Rajasthan,Thoothukudi,General,283246,SCH291,41808,2025
BEN06190,Omisha Thaman,Male,65,Delhi,Hapur,ST,497858,SCH852,3744,2024
BEN06191,Raagini Lad,Male,32,Maharashtra,Purnia,SC,290840,SCH382,19300,2023
BEN06192,Inaya Sami,Female,41,Uttar Pradesh,Varanasi,SC,327892,SCH876,18843,2017
BEN06193,Charan Bora,Male,20,Maharashtra,Amaravati,OBC,219250,SCH293,10013,2017
BEN06194,Anamika Ray,Female,28,Rajasthan,Udupi,ST,444129,SCH927,34600,2019
BEN06195,Warda Gandhi,Male,28,Andhra Pradesh,Suryapet,General,343897,SCH062,2078,2016
BEN06196,Tanmayi Krishnamurthy,Male,48,West Bengal,Gandhidham,SC,186225,SCH749,13236,2016
BEN06197,Bimala Mall,Male,47,West Bengal,Meerut,ST,422351,SCH222,10191,2021
BEN06198,Veda Yadav,Female,62,Tamil Nadu,Hospet,OBC,298420,SCH863,23341,2022
BEN06199,Dipta Datta,Female,76,Karnataka,Sikar,OBC,200149,SCH270,31109,2018
BEN06200,Andrew Desai,Female,67,Bihar,Kollam,SC,313745,SCH147,1165,2017
BEN06201,Januja Chana,Male,22,Rajasthan,Nanded,OBC,255151,SCH360,3307,2023
BEN06202,Ekaja Kade,Male,29,Delhi,Raichur,ST,427574,SCH936,37510,2020
BEN06203,Chaman Sachdeva,Male,52,Maharashtra,Panihati,ST,269376,SCH464,42487,2022
BEN06204,Dalaja Ahuja,Female,60,Delhi,Medininagar,OBC,166021,SCH147,37933,2022
BEN06205,Rajata Garde,Female,66,Karnataka,Durg,General,310146,SCH093,8246,2017
BEN06206,Alexander Gulati,Male,18,Bihar,Malegaon,General,270471,SCH424,14942,2015
BEN06207,Aashi Master,Male,62,Andhra Pradesh,Kirari Suleman Nagar,ST,404691,SCH679,13390,2017
BEN06208,Zehaan Hans,Female,78,Uttar Pradesh,Singrauli,OBC,370031,SCH614,25604,2024
BEN06209,Baghyawati Mallick,Male,61,Uttar Pradesh,Ramagundam,SC,498502,SCH291,36796,2017
BEN06210,Vritti Khanna,Male,56,Tamil Nadu,Kamarhati,General,451421,SCH626,44974,2020
BEN06211,Ekansh Dhar,Male,37,Andhra Pradesh,Proddatur,OBC,290903,SCH770,3683,2018
BEN06212,Bhavini Shah,Female,26,Andhra Pradesh,Giridih,OBC,403923,SCH479,39743,2021
BEN06213,Chandresh Prabhu,Female,47,Karnataka,Bidhannagar,OBC,441459,SCH801,28103,2021
BEN06214,Hitesh Aurora,Female,20,Bihar,Noida,SC,156857,SCH388,9083,2025
BEN06215,Bakhshi Master,Female,44,Uttar Pradesh,Tenali,General,252067,SCH674,18962,2017
BEN06216,Indira Buch,Female,21,Bihar,Secunderabad,SC,431485,SCH373,37414,2015
BEN06217,Divya Raj,Male,36,Delhi,Tiruchirappalli,OBC,111831,SCH914,15480,2024
BEN06218,Rudra Bhattacharyya,Female,25,Tamil Nadu,Howrah,SC,219943,SCH712,39233,2021
BEN06219,Krishna Rajagopal,Male,26,Andhra Pradesh,Kota,SC,314808,SCH473,49387,2019
BEN06220,Vamakshi Kuruvilla,Male,20,Bihar,Mahbubnagar,SC,98702,SCH190,40286,2016
BEN06221,Neel Chandran,Male,33,Maharashtra,Mysore,ST,498636,SCH386,4295,2018
BEN06222,Vivaan Sampath,Female,60,West Bengal,Kanpur,OBC,74388,SCH051,45199,2020
BEN06223,Urvashi Chawla,Male,56,Rajasthan,Jamshedpur,OBC,315310,SCH442,8793,2018
BEN06224,Shivani Yadav,Female,75,Karnataka,Nagpur,SC,365060,SCH231,8706,2020
BEN06225,Imaran Gour,Female,42,Rajasthan,Raebareli,OBC,429161,SCH239,45870,2018
BEN06226,Ekantika Rana,Male,33,Maharashtra,Jamnagar,OBC,380240,SCH111,44890,2018
BEN06227,Watika Bal,Female,39,Andhra Pradesh,Purnia,OBC,300785,SCH009,10175,2022
BEN06228,Oliver Dhar,Female,38,Delhi,Udaipur,SC,274456,SCH517,23639,2020
BEN06229,Jonathan Muni,Female,40,West Bengal,Berhampur,SC,385309,SCH983,6522,2019
BEN06230,Janaki Dugar,Male,25,Rajasthan,Saharanpur,General,227779,SCH958,24356,2025
BEN06231,Aahana Mahal,Male,41,Karnataka,Pallavaram,SC,237192,SCH793,31925,2017
BEN06232,Joshua Sandhu,Female,47,Bihar,Yamunanagar,General,241701,SCH700,44049,2017
BEN06233,Manan Dubey,Male,19,Maharashtra,Alwar,General,312956,SCH361,20476,2016
BEN06234,Udant Chahal,Male,76,Tamil Nadu,Ulhasnagar,SC,359215,SCH993,5861,2015
BEN06235,Urvi Chatterjee,Female,55,Andhra Pradesh,Unnao,General,400708,SCH784,34752,2019
BEN06236,Kashish Shanker,Female,69,Rajasthan,Sirsa,SC,109822,SCH064,20788,2015
BEN06237,Damini Gade,Male,54,Karnataka,Nashik,General,497204,SCH996,4533,2016
BEN06238,Yauvani Garg,Female,78,Karnataka,Nandyal,SC,296724,SCH598,1802,2016
BEN06239,Rohan Zacharia,Female,26,Andhra Pradesh,Moradabad,General,70995,SCH792,6397,2022
BEN06240,Divya Rajagopal,Female,21,Delhi,Kolhapur,OBC,138026,SCH775,44967,2020
BEN06241,Ishani Bir,Female,80,Maharashtra,Siliguri,OBC,91248,SCH250,25046,2024
BEN06242,Sanya Taneja,Female,65,Andhra Pradesh,Jhansi,SC,101298,SCH428,45286,2018
BEN06243,Chandresh Sehgal,Male,21,West Bengal,Madhyamgram,SC,57909,SCH270,21753,2018
BEN06244,Yuvraj Nanda,Female,43,Uttar Pradesh,Lucknow,General,318931,SCH862,38584,2024
BEN06245,Udyati Lala,Male,28,Andhra Pradesh,Purnia,OBC,474691,SCH832,33327,2025
BEN06246,Mohini Bail,Male,36,Karnataka,Jhansi,OBC,127549,SCH273,37290,2020
BEN06247,Daksha Oommen,Female,28,Rajasthan,Morbi,General,250725,SCH781,39480,2025
BEN06248,Veer Bassi,Female,54,West Bengal,Coimbatore,OBC,131021,SCH246,16220,2016
BEN06249,Bimala Pillay,Female,39,Tamil Nadu,Guwahati,SC,154638,SCH308,6894,2016
BEN06250,Amaira More,Male,39,Karnataka,Kharagpur,OBC,360149,SCH946,26696,2023
BEN06251,Omkaar Warrior,Male,35,Tamil Nadu,Kota,ST,158196,SCH392,1473,2025
BEN06252,Lajita Warrior,Female,28,Uttar Pradesh,Shimla,SC,293613,SCH730,31825,2022
BEN06253,Hardik Vala,Female,59,West Bengal,Aizawl,General,430007,SCH987,47965,2023
BEN06254,Aradhana Shroff,Female,42,Rajasthan,Vijayanagaram,SC,225752,SCH135,45481,2018
BEN06255,Mason Sahni,Female,80,Karnataka,Ambarnath,OBC,126488,SCH363,35398,2015
BEN06256,Ekalinga Borah,Male,78,Rajasthan,Nellore,ST,455130,SCH463,46281,2018
BEN06257,Eesha Borde,Male,43,Delhi,Yamunanagar,SC,92275,SCH661,16372,2024
BEN06258,Keya Patla,Male,78,Uttar Pradesh,Bardhaman,ST,130446,SCH597,18777,2020
BEN06259,Tristan Puri,Male,22,Delhi,Jaunpur,General,477078,SCH558,49346,2025
BEN06260,Jason Sarkar,Female,60,Delhi,Rampur,General,403906,SCH631,32442,2022
BEN06261,Samar Divan,Female,20,Bihar,Mahbubnagar,General,411501,SCH324,11870,2017
BEN06262,Anmol Dayal,Female,48,Maharashtra,Korba,ST,252852,SCH619,5204,2025
BEN06263,Bachittar Kalla,Female,46,Tamil Nadu,Kishanganj,OBC,232566,SCH523,28888,2018
BEN06264,Benjamin Mammen,Male,33,Karnataka,Kakinada,OBC,261092,SCH939,1379,2017
BEN06265,Vedhika Dara,Male,46,Maharashtra,Bharatpur,General,354787,SCH025,15902,2018
BEN06266,Hamsini Thaman,Female,44,Rajasthan,Vijayanagaram,General,253323,SCH530,24969,2015
BEN06267,Unni Issac,Female,19,Bihar,Allahabad,SC,385040,SCH907,15565,2018
BEN06268,Gunbir Wali,Female,69,Tamil Nadu,Mangalore,ST,479985,SCH069,41306,2021
BEN06269,Fiyaz Pandya,Male,30,Karnataka,Alappuzha,ST,55108,SCH124,2485,2025
BEN06270,Gauri Murthy,Male,79,Rajasthan,Katni,ST,167125,SCH517,44157,2016
BEN06271,Nitara Kannan,Female,38,Bihar,Dindigul,OBC,167864,SCH314,42594,2015
BEN06272,Christopher Ramachandran,Female,45,Tamil Nadu,Loni,ST,171879,SCH444,11899,2015
BEN06273,Falguni Ramaswamy,Male,41,Uttar Pradesh,Varanasi,ST,302817,SCH930,25961,2015
BEN06274,Dhriti Lata,Female,29,Tamil Nadu,Ballia,SC,113294,SCH298,49475,2018
BEN06275,Hemangini Sabharwal,Male,77,Delhi,Bhalswa Jahangir Pur,OBC,305734,SCH594,35406,2022
BEN06276,Balendra Kala,Female,73,Delhi,Ludhiana,OBC,259955,SCH260,19589,2016
BEN06277,Owen Zacharia,Male,33,Rajasthan,Agartala,SC,465464,SCH323,28628,2022
BEN06278,Chandani Natarajan,Male,65,Uttar Pradesh,Munger,ST,435796,SCH283,32211,2021
BEN06279,Chasmum Dutta,Female,36,West Bengal,Rajahmundry,ST,285870,SCH316,3473,2023
BEN06280,Darsh Bali,Female,39,Andhra Pradesh,Chennai,General,264919,SCH807,42159,2023
BEN06281,Upkaar Nayak,Female,52,West Bengal,Guwahati,General,71534,SCH457,47337,2024
BEN06282,Nachiket Dhaliwal,Female,20,Maharashtra,Rohtak,General,435076,SCH273,40041,2019
BEN06283,Harini Kalita,Female,54,Tamil Nadu,Anand,General,56013,SCH180,12044,2019
BEN06284,Ucchal Handa,Female,49,Bihar,Rampur,OBC,61079,SCH894,4362,2021
BEN06285,Peter Narain,Male,44,Karnataka,Chandigarh,SC,463013,SCH936,1428,2022
BEN06286,Liam Sagar,Female,53,West Bengal,Guntur,OBC,247322,SCH569,12203,2025
BEN06287,Yagnesh Bhasin,Male,63,Bihar,Vasai-Virar,General,69668,SCH838,32028,2022
BEN06288,Nitesh Taneja,Female,73,Tamil Nadu,Korba,General,123429,SCH095,43492,2015
BEN06289,Simon Bhavsar,Female,27,Tamil Nadu,Jaipur,OBC,387403,SCH256,26900,2023
BEN06290,Teerth Rana,Female,40,Tamil Nadu,Kollam,SC,401142,SCH623,15529,2024
BEN06291,Wahab Borra,Male,25,Uttar Pradesh,Bareilly,General,347885,SCH820,35839,2023
BEN06292,Ojasvi Badal,Male,45,Maharashtra,Allahabad,General,273275,SCH881,950,2020
BEN06293,Vedhika Karan,Male,68,Rajasthan,Haldia,SC,487817,SCH612,13627,2021
BEN06294,Zehaan De,Male,66,Delhi,Bellary,OBC,141801,SCH053,16004,2016
BEN06295,Wahab Sankar,Male,79,Maharashtra,Serampore,SC,233883,SCH156,28579,2022
BEN06296,Nicholas Konda,Male,35,Uttar Pradesh,Chittoor,SC,214705,SCH630,5996,2016
BEN06297,Chanakya Saini,Female,77,Karnataka,Hindupur,OBC,61691,SCH562,38800,2025
BEN06298,Arin Sastry,Female,45,Andhra Pradesh,Hubli–Dharwad,General,294710,SCH727,14426,2020
BEN06299,Harsh Bali,Male,75,Uttar Pradesh,Begusarai,OBC,461532,SCH114,20427,2017
BEN06300,Christopher Bains,Female,40,Tamil Nadu,Sambalpur,General,466839,SCH960,14921,2024
BEN06301,Falan Balasubramanian,Female,58,Rajasthan,Rajahmundry,General,244615,SCH439,37016,2021
BEN06302,Osha Tella,Female,75,Uttar Pradesh,Jalandhar,ST,443238,SCH618,39204,2018
BEN06303,Warjas Tak,Female,40,Delhi,Raipur,SC,486443,SCH656,10415,2022
BEN06304,Suhani Kala,Male,49,Andhra Pradesh,Gandhinagar,OBC,490145,SCH571,28325,2024
BEN06305,Aashi Sahni,Female,45,Karnataka,Amaravati,OBC,416905,SCH400,10494,2024
BEN06306,Ganga Mangal,Male,60,Rajasthan,Pudukkottai,ST,124853,SCH896,22652,2022
BEN06307,Deepa Morar,Male,44,Tamil Nadu,Sri Ganganagar,OBC,256059,SCH950,44013,2021
BEN06308,Yachana Dixit,Female,54,Delhi,Bongaigaon,General,407886,SCH763,3235,2015
